transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
3635,26-02-22 14:47,P0332,8,visa,4041590533839610,F,16.62,2,18.09
3636,27-02-22 0:41,P0200,5,americanexpress,374288620582329,F,19.29,1,21.19
3637,27-02-22 4:02,P0614,3,americanexpress,374288428815608,F,13.52,3,14.79
3638,27-02-22 5:53,P0577,6,visa,4041598428373,F,7.24,2,8.19
3639,27-02-22 8:35,P0414,7,visa,4041592903753940,F,10.22,3,11.49
3640,27-02-22 12:28,P0379,7,americanexpress,374288274905776,T,6.12,3,7.49
3641,27-02-22 16:40,P0355,4,americanexpress,374283614007458,F,6.54,1,7.89
3642,27-02-22 18:51,P0669,7,mastercard,5048373526696930,F,14.63,2,15.89
3643,27-02-22 21:49,P0631,8,americanexpress,374283480285220,T,17.35,2,18.29
3644,27-02-22 23:42,P0616,5,americanexpress,374283193613015,F,11.41,5,12.39
3645,28-02-22 0:31,P0068,11,americanexpress,374288144402988,F,7.46,3,8.29
3646,28-02-22 1:06,P0525,4,visa,4041599055092,F,13.86,1,14.89
3647,28-02-22 8:30,P0285,6,americanexpress,374288723213509,F,2.73,1,3.79
3648,28-02-22 11:35,P0144,4,americanexpress,374288347019175,F,4.51,3,4.99
3649,28-02-22 12:41,P0300,4,americanexpress,374283808383806,T,7.58,1,8.29
3650,28-02-22 14:11,P0270,7,mastercard,5048374541129420,F,6.97,3,8.09
3651,28-02-22 14:14,P0258,6,visa,4041595536519010,F,16.65,2,18.09
3652,28-02-22 14:23,P0570,7,mastercard,5048370390858190,F,2.32,3,3.19
3653,28-02-22 14:45,P0698,8,americanexpress,374288677428491,F,4.74,4,5.09
3654,28-02-22 20:45,P0313,7,visa,4041597794441120,F,8.53,3,9.59
3655,01-03-22 4:03,P0620,5,mastercard,5048375832056170,F,18.49,1,20.39
3656,01-03-22 4:03,P0652,4,americanexpress,374283011303948,F,0.87,3,1.59
3657,01-03-22 4:04,P0261,6,americanexpress,374288493510092,F,2.43,1,3.39
3658,01-03-22 4:07,P0486,7,americanexpress,374283022462469,F,6.52,3,7.89
3659,01-03-22 5:20,P0151,8,mastercard,5048373683217970,F,16.15,3,17.89
3660,01-03-22 6:51,P0280,6,mastercard,5108750547202790,F,6.26,1,7.59
3661,01-03-22 7:14,P0282,5,mastercard,5108753392788290,F,10.86,2,11.59
3662,01-03-22 8:48,P0524,10,americanexpress,374283623682150,T,10.66,2,11.59
3663,01-03-22 10:24,P0604,6,visa,4041594884104750,F,1.36,1,1.69
3664,01-03-22 15:43,P0600,4,visa,4041598848912240,F,7.38,2,8.29
3665,01-03-22 16:50,P0476,6,americanexpress,374283080604663,F,13.26,4,14.69
3666,01-03-22 19:27,P0341,5,visa,4041598321945240,F,10.79,1,11.59
3667,01-03-22 20:25,P0302,6,mastercard,5108758355068060,F,5.98,2,7.29
3668,01-03-22 20:36,P0409,4,mastercard,5048370779579690,F,18.03,1,19.69
3669,02-03-22 0:26,P0444,5,americanexpress,374288638137736,F,13.93,1,14.89
3670,02-03-22 1:59,P0325,5,visa,4041590042087290,F,5.35,1,6.29
3671,02-03-22 3:09,P0340,4,,5893661798479910,T,19.56,2,21.29
3672,02-03-22 3:20,P0503,1,mastercard,5108750839407910,F,12.07,1,13.59
3673,02-03-22 6:21,P0065,3,mastercard,5048379653401750,F,15.39,1,17.19
3674,02-03-22 7:37,P0318,4,americanexpress,374283228187191,F,6.76,2,7.99
3675,02-03-22 9:26,P0271,6,mastercard,5108758827413350,F,15.16,3,16.79
3676,02-03-22 10:41,P0379,5,mastercard,5108751974843560,F,6.12,2,7.49
3677,02-03-22 14:59,P0235,6,visa,4041593610710,F,11.99,4,13.49
3678,02-03-22 16:33,P0584,10,mastercard,5108753174386530,T,12.95,3,14.59
3679,02-03-22 18:43,P0329,5,visa,4041597974088,F,3.45,1,4.59
3680,02-03-22 20:36,P0482,6,mastercard,5048374002582090,F,2.75,3,3.89
3681,03-03-22 0:33,P0445,5,visa,4041594703681440,F,0.15,1,1.19
3682,03-03-22 4:25,P0607,8,mastercard,5048375959699340,F,3.38,2,4.59
3683,03-03-22 6:50,P0281,3,mastercard,5108754467179720,F,2.39,1,3.29
3684,03-03-22 7:32,P0110,7,mastercard,5048377306023780,F,14.28,2,15.19
3685,03-03-22 8:41,P0636,8,mastercard,5048378593571180,F,5.02,3,5.59
3686,03-03-22 9:51,P0347,6,visa,4041595492562,F,5.37,2,6.29
3687,03-03-22 9:53,P0392,5,americanexpress,374283196646921,T,13.78,1,14.89
3688,03-03-22 10:17,P0225,5,americanexpress,374288261468671,F,7.79,2,8.29
3689,03-03-22 15:04,P0220,5,americanexpress,374288193060018,F,16,2,17.79
3690,03-03-22 18:13,P0232,7,visa,4041594549800,F,1.66,2,1.89
3691,03-03-22 20:32,P0266,3,visa,4041591456450290,F,7.49,5,8.29
3692,03-03-22 22:44,P0606,5,mastercard,5048371169343000,F,14.31,1,15.19
3693,03-03-22 23:28,P0305,8,americanexpress,374288890543829,F,8.74,3,9.99
3694,04-03-22 0:31,P0502,1,visa,4041599664042,F,1.37,2,1.69
3695,04-03-22 1:29,P0076,6,mastercard,5108755170402640,F,6.89,2,8.09
3696,04-03-22 4:20,P0591,10,americanexpress,374288363998088,F,19.82,2,21.39
3697,04-03-22 5:39,P0412,3,americanexpress,374288688361012,F,16.11,1,17.89
3698,04-03-22 5:54,P0575,6,visa,4041597218112930,F,2.81,4,3.99
3699,04-03-22 6:14,P0583,9,mastercard,5108754403557660,F,12.32,1,13.99
3700,04-03-22 10:32,P0102,4,visa,4041597102280430,T,16.26,1,17.99
3701,04-03-22 11:36,P0454,7,mastercard,5048375030384520,F,5.79,1,6.99
3702,04-03-22 12:44,P0005,8,visa,4041598961057690,F,6.38,2,7.69
3703,04-03-22 15:06,P0388,5,americanexpress,374288461474156,F,17.9,4,19.39
3704,04-03-22 16:54,P0287,4,americanexpress,374288332185585,F,13.95,1,14.89
3705,04-03-22 19:28,P0339,8,mastercard,5108759475797480,F,19.62,1,21.39
3706,04-03-22 23:19,P0432,5,americanexpress,374288996918180,F,17.36,1,18.39
3707,05-03-22 2:09,P0198,4,,3579534921544890,F,17,4,18.19
3708,05-03-22 2:24,P0420,7,americanexpress,374283613469055,T,18.06,1,19.69
3709,05-03-22 2:40,P0085,5,,201827373217028,F,14.86,3,16.29
3710,05-03-22 3:06,P0485,8,mastercard,5048377432491400,T,19.85,1,21.39
3711,05-03-22 4:15,P0148,5,mastercard,5048377484666240,F,6.36,2,7.69
3712,05-03-22 4:21,P0361,6,visa,4041598200483,F,8.85,2,10.19
3713,05-03-22 4:41,P0305,3,americanexpress,374288044108214,F,8.74,1,9.99
3714,05-03-22 7:11,P0639,7,visa,4041598185320,F,14.14,2,14.89
3715,05-03-22 9:10,P0403,4,mastercard,5108755238132900,F,18.82,1,20.79
3716,05-03-22 10:45,P0582,7,mastercard,5048377823951860,F,5.55,3,6.59
3717,05-03-22 10:56,P0233,6,mastercard,5048377665344180,F,5.72,1,6.89
3718,05-03-22 11:02,P0068,7,americanexpress,374288479532342,F,7.46,3,8.29
3719,05-03-22 13:33,P0553,5,americanexpress,374288520323915,F,6.79,5,7.99
3720,05-03-22 14:18,P0295,4,americanexpress,374283735189896,F,1.43,1,1.69
3721,05-03-22 14:23,P0643,8,mastercard,5108750598643350,F,17.61,1,18.89
3722,05-03-22 15:43,P0053,5,visa,4041592412522,F,0.33,1,1.29
3723,05-03-22 17:59,P0405,8,mastercard,5048371328961680,F,18.2,1,19.99
3724,05-03-22 18:39,P0523,5,americanexpress,374283137794806,F,11.74,4,13.09
3725,05-03-22 20:17,P0478,4,visa,4041592790729740,F,18.67,5,20.59
3726,05-03-22 21:40,P0251,8,americanexpress,374288734940876,F,2.11,4,2.79
3727,05-03-22 22:51,P0423,6,visa,4041596268158540,F,14.04,6,14.89
3728,05-03-22 23:30,P0601,8,visa,4041592084298550,F,4.54,3,4.99
3729,06-03-22 3:09,P0007,6,visa,4041591350526000,F,11.81,2,13.19
3730,06-03-22 3:44,P0453,4,visa,4041595905126,F,12.82,1,14.49
3731,06-03-22 4:05,P0396,5,americanexpress,374283499056851,F,4.18,1,4.89
3732,06-03-22 4:12,P0156,8,americanexpress,374288222641747,F,11.37,1,12.39
3733,06-03-22 7:03,P0122,3,visa,4041598799146,F,11.9,1,13.29
3734,06-03-22 9:35,P0668,8,americanexpress,374288350347141,T,0.46,6,1.39
3735,06-03-22 9:49,P0031,6,visa,4041594249379750,F,3.05,2,4.29
3736,06-03-22 10:54,P0193,9,visa,4041595140772810,F,18.76,5,20.69
3737,06-03-22 14:04,P0546,7,mastercard,5108755875237660,F,3.2,3,4.39
3738,06-03-22 14:42,P0054,10,americanexpress,374288909886607,T,12.3,3,13.89
3739,06-03-22 15:20,P0325,5,visa,4041593159932,F,5.35,1,6.29
3740,06-03-22 17:29,P0496,4,americanexpress,374283795916535,F,13.53,1,14.79
3741,06-03-22 19:31,P0270,4,americanexpress,374288810752005,F,6.97,1,8.09
3742,07-03-22 0:11,P0622,5,mastercard,5048371815013960,F,13.87,1,14.89
3743,07-03-22 0:33,P0529,6,,6377380335640390,F,17.59,2,18.79
3744,07-03-22 1:28,P0343,8,visa,4041597526810060,F,3.66,1,4.79
3745,07-03-22 1:40,P0353,6,americanexpress,374288836448125,T,15.1,2,16.69
3746,07-03-22 3:30,P0597,7,americanexpress,374283383749157,F,12.19,1,13.79
3747,07-03-22 7:44,P0402,5,mastercard,5048374272795370,F,11.61,5,12.79
3748,07-03-22 8:52,P0048,4,americanexpress,374288633086425,F,17.85,1,19.29
3749,07-03-22 10:02,P0469,7,mastercard,5048373752079940,F,0.92,2,1.59
3750,07-03-22 11:33,P0432,9,visa,4041590673736950,F,17.36,2,18.39
3751,07-03-22 14:25,P0572,4,mastercard,5108757517886350,F,5.45,1,6.39
3752,07-03-22 15:35,P0675,8,visa,4041592536098,F,12.34,3,13.99
3753,07-03-22 18:05,P0485,6,visa,4041599012505760,F,19.85,3,21.39
3754,07-03-22 19:00,P0493,8,mastercard,5108759795267190,F,18.02,1,19.69
3755,07-03-22 19:20,P0213,7,visa,4041594736746,F,11.19,2,11.99
3756,07-03-22 19:42,P0193,6,americanexpress,374288092501146,F,18.76,1,20.69
3757,07-03-22 19:49,P0261,7,americanexpress,374288338147357,T,2.43,2,3.39
3758,07-03-22 20:45,P0346,7,visa,4041590543658,F,12.21,7,13.79
3759,07-03-22 21:34,P0699,9,americanexpress,374283900469420,F,1.92,3,2.39
3760,07-03-22 21:51,P0155,6,visa,4041590168993,F,7.92,4,8.39
3761,07-03-22 22:35,P0513,10,visa,4041593999500290,F,0.97,4,1.59
3762,08-03-22 1:47,P0265,6,mastercard,5108753843281570,F,19.23,4,21.19
3763,08-03-22 3:17,P0330,7,visa,4041598805807680,F,11.06,1,11.69
3764,08-03-22 4:37,P0358,7,americanexpress,374283333915015,F,8.86,2,10.19
3765,08-03-22 5:51,P0355,10,visa,4041593104859840,F,6.54,4,7.89
3766,08-03-22 6:23,P0394,6,mastercard,5048373824306960,F,8.44,2,9.49
3767,08-03-22 8:09,P0267,4,mastercard,5108752436383720,T,13.36,2,14.79
3768,08-03-22 9:15,P0172,10,mastercard,5108757738607130,T,19.67,2,21.39
3769,08-03-22 9:36,P0651,7,americanexpress,374283041784182,F,15.2,1,16.89
3770,08-03-22 12:35,P0389,4,visa,4041594386161,F,5.95,1,7.19
3771,08-03-22 12:55,P0575,9,mastercard,5048375667930520,F,2.81,1,3.99
3772,08-03-22 15:08,P0493,7,visa,4041594348906000,F,18.02,6,19.69
3773,08-03-22 15:54,P0461,10,visa,4041599590387,F,15.83,1,17.69
3774,08-03-22 19:26,P0639,8,americanexpress,374283739932143,F,14.14,2,14.89
3775,08-03-22 21:17,P0394,6,mastercard,5108752960228570,F,8.44,1,9.49
3776,08-03-22 21:35,P0410,8,americanexpress,374283527548705,F,2.95,1,4.09
3777,08-03-22 23:22,P0413,6,mastercard,5048373676023070,F,7.35,1,8.19
3778,08-03-22 23:33,P0287,5,visa,4041592713320260,F,13.95,1,14.89
3779,09-03-22 2:50,P0316,5,americanexpress,374288533839816,F,1.81,1,2.19
3780,09-03-22 6:56,P0228,6,mastercard,5108759546204660,F,0.09,2,1.09
3781,09-03-22 7:02,P0083,7,americanexpress,374283156644577,F,3.42,1,4.59
3782,09-03-22 7:22,P0276,8,mastercard,5048374850887690,F,18.02,1,19.69
3783,09-03-22 7:39,P0470,7,mastercard,5108754639755690,F,18.14,1,19.89
3784,09-03-22 8:26,P0483,6,americanexpress,374288828121334,F,17.52,1,18.69
3785,09-03-22 9:32,P0531,4,americanexpress,374283524373057,F,3.2,1,4.39
3786,09-03-22 13:59,P0365,7,visa,4041598024698770,F,14.34,2,15.29
3787,09-03-22 14:18,P0215,8,mastercard,5048377748555750,F,0.81,3,1.59
3788,09-03-22 15:05,P0080,11,mastercard,5108758628884330,T,11.33,2,12.29
3789,09-03-22 15:38,P0439,5,americanexpress,374288760808583,F,18.12,1,19.79
3790,09-03-22 19:48,P0245,4,visa,4041595786150480,F,4.19,4,4.89
3791,09-03-22 19:54,P0318,1,americanexpress,374288804116415,F,6.76,1,7.99
3792,09-03-22 22:01,P0344,8,mastercard,5108756312909130,F,9.86,1,11.29
3793,09-03-22 22:24,P0314,8,visa,4041595010661,F,14.84,1,16.29
3794,10-03-22 0:47,P0411,6,americanexpress,374283750827107,F,13.46,5,14.79
3795,10-03-22 1:46,P0669,9,,5416173669261560,T,14.63,1,15.89
3796,10-03-22 2:43,P0567,6,americanexpress,374288309648581,F,1.46,1,1.69
3797,10-03-22 5:10,P0356,7,visa,4041596795245,T,2.39,1,3.29
3798,10-03-22 5:12,P0548,0,americanexpress,374288148745184,F,12.25,1,13.89
3799,10-03-22 9:23,P0431,5,mastercard,5108756731553020,F,10.67,1,11.59
3800,10-03-22 23:02,P0165,5,mastercard,5048371983965320,F,0.94,3,1.59
3801,10-03-22 23:24,P0326,6,,3542228237034590,F,12.66,2,14.29
3802,10-03-22 23:38,P0649,7,mastercard,5048378628430090,F,18.36,1,20.19
3803,11-03-22 5:53,P0259,6,mastercard,5048378723277090,F,5.21,2,5.99
3804,11-03-22 8:01,P0140,6,americanexpress,374288823814958,F,1.11,4,1.69
3805,11-03-22 13:13,P0163,8,mastercard,5108753064683360,F,4.21,1,4.99
3806,11-03-22 14:00,P0433,8,americanexpress,374283579280652,F,9.33,1,10.79
3807,11-03-22 15:02,P0499,6,mastercard,5108752186222570,F,16.3,1,17.99
3808,11-03-22 15:18,P0637,5,mastercard,5108751788867220,F,15.32,2,17.09
3809,11-03-22 15:21,P0550,7,americanexpress,374283008034456,F,15.35,4,17.09
3810,11-03-22 18:55,P0462,4,mastercard,5048378706455590,T,14.63,2,15.89
3811,11-03-22 20:18,P0670,5,visa,4041593305774,F,17.15,2,18.19
3812,11-03-22 22:44,P0382,4,visa,4041593028475,F,14.22,2,15.09
3813,12-03-22 3:27,P0268,7,mastercard,5108754733062200,F,11.93,2,13.39
3814,12-03-22 3:41,P0405,7,visa,4041590639043,F,18.2,1,19.99
3815,12-03-22 3:46,P0314,5,visa,4041598223709,F,14.84,4,16.29
3816,12-03-22 6:00,P0326,9,visa,4041592641377,F,12.66,2,14.29
3817,12-03-22 6:09,P0706,10,visa,4041598139087,T,17.68,2,18.99
3818,12-03-22 6:32,P0265,7,americanexpress,374288009753103,F,19.23,2,21.19
3819,12-03-22 9:52,P0398,2,mastercard,5108750933791560,F,1.75,1,2.09
3820,12-03-22 10:13,P0446,6,mastercard,5108755796567380,F,16.57,3,18.09
3821,12-03-22 14:55,P0498,5,americanexpress,374288765328553,F,11.6,1,12.79
3822,12-03-22 15:34,P0579,4,visa,4041591449862850,F,19.5,4,21.29
3823,13-03-22 0:13,P0328,6,mastercard,5108757242542040,F,3.18,5,4.39
3824,13-03-22 1:54,P0387,9,visa,4041595482704,F,4.99,3,5.59
3825,13-03-22 2:34,P0186,6,visa,4041590241342660,F,11.46,1,12.49
3826,13-03-22 4:22,P0585,5,americanexpress,374288594906041,F,3.81,1,4.79
3827,13-03-22 4:45,P0222,4,mastercard,5048372347378980,F,16.56,1,18.09
3828,13-03-22 5:06,P0298,6,visa,4041597825751,F,5,4,5.59
3829,13-03-22 6:16,P0545,5,mastercard,5108755095107320,F,6.62,2,7.89
3830,13-03-22 6:17,P0502,6,mastercard,5108758121512900,T,1.37,2,1.69
3831,13-03-22 7:14,P0270,6,visa,4041592091631,F,6.97,2,8.09
3832,13-03-22 8:36,P0441,1,americanexpress,374283496085820,F,1.98,1,2.49
3833,13-03-22 11:17,P0654,6,mastercard,5048374321906020,F,8.85,1,10.19
3834,13-03-22 11:25,P0480,6,americanexpress,374288475196373,F,12.02,4,13.49
3835,13-03-22 12:52,P0493,8,visa,4041597981317290,F,18.02,1,19.69
3836,13-03-22 13:55,P0469,3,americanexpress,374283436024608,F,0.92,2,1.59
3837,13-03-22 18:33,P0151,4,visa,4041592309444140,F,16.15,3,17.89
3838,13-03-22 19:00,P0662,6,americanexpress,374283954441085,F,7.58,2,8.29
3839,13-03-22 21:01,P0608,5,mastercard,5048371149834430,F,11.04,1,11.69
3840,14-03-22 4:53,P0218,5,mastercard,5048379241794030,T,8.4,2,9.39
3841,14-03-22 4:55,P0521,8,americanexpress,374283408056554,F,16.37,1,17.99
3842,14-03-22 7:14,P0452,8,mastercard,5108750425129960,T,8.33,3,9.29
3843,14-03-22 7:46,P0185,4,mastercard,5108757421502930,F,12.05,1,13.59
3844,14-03-22 8:02,P0467,7,mastercard,5108759249007270,F,4.66,6,4.99
3845,14-03-22 8:10,P0364,8,visa,4041596979138,F,15.78,3,17.59
3846,14-03-22 8:40,P0540,7,mastercard,5108751954402390,F,18.72,1,20.69
3847,14-03-22 10:50,P0598,9,americanexpress,374288305410622,F,11.99,2,13.49
3848,14-03-22 11:55,P0305,7,americanexpress,374283369107701,F,8.74,2,9.99
3849,14-03-22 13:03,P0549,7,,3550128186557940,F,16.85,3,18.19
3850,14-03-22 13:29,P0482,6,americanexpress,374288210464664,T,2.75,1,3.89
3851,14-03-22 14:46,P0370,3,visa,4041591882295,F,19.51,2,21.29
3852,14-03-22 18:47,P0157,5,americanexpress,374283267487395,F,2.95,1,4.09
3853,14-03-22 19:47,P0608,9,visa,4041597362784150,F,11.04,2,11.69
3854,14-03-22 21:11,P0405,6,visa,4041594922673760,F,18.2,5,19.99
3855,14-03-22 21:29,P0587,6,mastercard,5048375921876710,F,13.88,1,14.89
3856,15-03-22 5:35,P0489,8,,5602255449172900,F,8.46,1,9.49
3857,15-03-22 5:41,P0517,6,americanexpress,374288990463944,F,5.11,1,5.79
3858,15-03-22 10:50,P0461,8,mastercard,5048375352346850,T,15.83,2,17.69
3859,15-03-22 12:23,P0450,7,visa,4041598863546,F,3.76,1,4.79
3860,15-03-22 17:06,P0515,9,americanexpress,374283214180614,F,8.67,1,9.89
3861,15-03-22 17:35,P0471,6,mastercard,5048379552302370,F,14.12,3,14.89
3862,15-03-22 18:22,P0232,8,visa,4041598156832200,F,1.66,3,1.89
3863,15-03-22 22:37,P0577,7,visa,4041592175707,F,7.24,1,8.19
3864,16-03-22 0:40,P0265,9,mastercard,5108750299871360,T,19.23,2,21.19
3865,16-03-22 0:40,P0263,7,mastercard,5108756568219930,F,2.27,3,3.09
3866,16-03-22 1:49,P0339,3,mastercard,5108754833574410,F,19.62,1,21.39
3867,16-03-22 1:50,P0242,8,visa,4041592348353,F,1.6,2,1.79
3868,16-03-22 6:08,P0567,5,americanexpress,374288207595082,F,1.46,1,1.69
3869,16-03-22 6:19,P0493,6,mastercard,5048374089888880,F,18.02,1,19.69
3870,16-03-22 7:14,P0508,8,americanexpress,374283838527141,F,7.67,1,8.29
3871,16-03-22 8:12,P0592,3,mastercard,5048373514322270,F,7.44,1,8.29
3872,16-03-22 8:33,P0452,5,visa,4041592976142350,F,8.33,1,9.29
3873,16-03-22 10:15,P0494,8,americanexpress,374283236038139,F,17.33,2,18.29
3874,16-03-22 11:52,P0127,7,mastercard,5048371948389540,F,13.91,2,14.89
3875,16-03-22 12:06,P0534,6,mastercard,5108755971978410,F,7.63,2,8.29
3876,16-03-22 13:22,P0186,10,mastercard,5048370194028900,F,11.46,3,12.49
3877,16-03-22 15:54,P0603,6,americanexpress,374288039919757,F,19.88,2,21.39
3878,16-03-22 16:14,P0016,4,visa,4041599204816900,F,8.09,3,8.79
3879,16-03-22 17:09,P0696,6,visa,4041597863316030,F,3.38,1,4.59
3880,16-03-22 20:18,P0375,11,visa,4041599807740,F,15.75,2,17.59
3881,17-03-22 0:37,P0184,7,americanexpress,374283452961857,F,1.21,1,1.69
3882,17-03-22 10:01,P0076,6,visa,4041597601407940,F,6.89,2,8.09
3883,17-03-22 18:08,P0454,6,mastercard,5108759172033670,F,5.79,1,6.99
3884,18-03-22 3:25,P0476,4,mastercard,5048372141560030,T,13.26,3,14.69
3885,18-03-22 3:34,P0536,1,visa,4041595799685,F,16.97,3,18.19
3886,18-03-22 3:46,P0341,3,americanexpress,374283550058812,F,10.79,1,11.59
3887,18-03-22 4:22,P0302,2,visa,4041594568567890,F,5.98,3,7.29
3888,18-03-22 6:33,P0265,5,mastercard,5108759587409390,F,19.23,2,21.19
3889,18-03-22 7:29,P0693,4,visa,4041591062237,T,15.07,3,16.69
3890,18-03-22 8:57,P0387,8,mastercard,5108750386874720,F,4.99,3,5.59
3891,18-03-22 10:18,P0455,5,mastercard,5108757609308980,F,1.63,4,1.79
3892,18-03-22 11:54,P0661,9,visa,4041599006996,F,8.21,1,8.99
3893,18-03-22 17:04,P0292,4,,4175009822749600,F,10.49,7,11.49
3894,18-03-22 17:38,P0459,5,americanexpress,374283925814113,F,8.82,1,10.09
3895,18-03-22 20:09,P0465,5,mastercard,5108755387431680,F,9.61,6,11.09
3896,18-03-22 20:18,P0408,9,americanexpress,374283919146464,F,8.24,4,9.09
3897,18-03-22 20:57,P0296,4,americanexpress,374288703302975,F,2.96,2,4.09
3898,18-03-22 22:23,P0351,5,mastercard,5108751280535610,F,10.04,1,11.39
3899,18-03-22 22:57,P0496,6,mastercard,5108757247017080,F,13.53,1,14.79
3900,19-03-22 0:05,P0554,4,visa,4041592707082110,F,1.62,1,1.79
3901,19-03-22 0:34,P0490,5,americanexpress,374288373536811,F,5.54,1,6.59
3902,19-03-22 3:22,P0594,4,americanexpress,374283864852181,F,6.68,2,7.99
3903,19-03-22 12:16,P0322,8,visa,4041599474335,F,13.65,1,14.89
3904,19-03-22 16:12,P0202,5,americanexpress,374283092859818,F,7.25,3,8.19
3905,19-03-22 18:54,P0448,7,mastercard,5048370395547570,F,7.11,1,8.19
3906,19-03-22 19:03,P0549,3,visa,4041599562956,F,16.85,2,18.19
3907,19-03-22 20:26,P0430,8,visa,4041591473584650,F,17.67,2,18.99
3908,19-03-22 21:05,P0401,6,visa,4041599864303,F,16.69,6,18.09
3909,20-03-22 3:15,P0514,7,americanexpress,374283974948267,F,18.98,2,20.99
3910,20-03-22 6:13,P0674,6,visa,4041599062163400,T,3.52,7,4.69
3911,20-03-22 8:18,P0413,4,visa,4041592381248,F,7.35,3,8.19
3912,20-03-22 14:35,P0228,7,visa,4041595721754,F,0.09,1,1.09
3913,20-03-22 16:05,P0025,6,,3568042584139010,F,14.18,4,14.99
3914,20-03-22 17:51,P0038,6,mastercard,5108758090081130,F,4.71,1,4.99
3915,20-03-22 18:08,P0200,5,americanexpress,374283275572303,F,19.29,2,21.19
3916,20-03-22 23:53,P0548,7,mastercard,5048374584675820,F,12.25,1,13.89
3917,21-03-22 0:17,P0413,4,americanexpress,374288561500868,F,7.35,1,8.19
3918,21-03-22 3:40,P0519,7,,4917922396114880,F,12.45,1,14.09
3919,21-03-22 3:51,P0156,9,mastercard,5108756262226410,F,11.37,1,12.39
3920,21-03-22 7:42,P0389,6,visa,4041594775637,F,5.95,2,7.19
3921,21-03-22 8:54,P0443,6,mastercard,5108757360880430,F,11.72,2,12.99
3922,21-03-22 11:05,P0658,6,visa,4041594207433,F,2.92,1,4.09
3923,21-03-22 12:41,P0213,8,mastercard,5048377624753130,F,11.19,3,11.99
3924,21-03-22 17:21,P0114,9,americanexpress,374288769644336,F,7.39,3,8.29
3925,21-03-22 20:06,P0208,8,visa,4041597963016,T,4,1,4.89
3926,22-03-22 1:14,P0498,4,mastercard,5048373118199610,F,11.6,6,12.79
3927,22-03-22 5:56,P0564,7,americanexpress,374288194854997,F,14.32,4,15.29
3928,22-03-22 7:20,P0587,9,visa,4041599424597120,F,13.88,4,14.89
3929,22-03-22 13:32,P0579,5,visa,4041592520134,F,19.5,2,21.29
3930,22-03-22 14:02,P0280,4,visa,4041598598183,F,6.26,1,7.59
3931,22-03-22 14:50,P0328,6,,3540969394471500,F,3.18,3,4.39
3932,22-03-22 16:33,P0438,8,americanexpress,374283817745268,F,5.21,1,5.99
3933,22-03-22 19:56,P0406,3,,5602238892261890,F,7.19,2,8.19
3934,22-03-22 20:12,P0229,4,mastercard,5048373311278210,F,12.15,2,13.69
3935,22-03-22 20:12,P0115,6,americanexpress,374288743411844,F,5.84,2,7.09
3936,22-03-22 23:48,P0190,1,americanexpress,374283049471824,F,18.93,6,20.89
3937,23-03-22 0:02,P0313,5,visa,4041598178842320,F,8.53,2,9.59
3938,23-03-22 1:54,P0090,6,mastercard,5048377845312540,T,11.11,4,11.79
3939,23-03-22 4:01,P0352,5,mastercard,5108753865155510,F,2.04,1,2.59
3940,23-03-22 5:02,P0483,9,americanexpress,374283488219148,F,17.52,1,18.69
3941,23-03-22 8:28,P0513,4,americanexpress,374283772821922,F,0.97,1,1.59
3942,23-03-22 9:02,P0266,8,americanexpress,374283490988276,F,7.49,3,8.29
3943,23-03-22 9:11,P0444,5,americanexpress,374288870452009,F,13.93,1,14.89
3944,23-03-22 9:54,P0595,7,visa,4041598193597,F,17.58,2,18.79
3945,23-03-22 12:40,P0313,4,,5007661908312550,F,8.53,4,9.59
3946,23-03-22 12:51,P0295,5,visa,4041595588384140,F,1.43,1,1.69
3947,23-03-22 13:56,P0497,5,mastercard,5048379179162000,F,19.75,1,21.39
3948,23-03-22 15:21,P0045,4,visa,4041596340767290,F,9.5,1,10.99
3949,23-03-22 15:30,P0557,2,visa,4041592725524670,F,9.79,2,11.29
3950,23-03-22 17:35,P0270,8,americanexpress,374283414503102,F,6.97,3,8.09
3951,23-03-22 18:34,P0398,10,mastercard,5108752829252280,F,1.75,2,2.09
3952,24-03-22 1:01,P0038,3,americanexpress,374283783197627,F,4.71,2,4.99
3953,24-03-22 2:55,P0046,8,mastercard,5108752665906050,T,18.59,2,20.49
